   7.8550574e-01   1.1420495e+00  -5.6982659e-02   2.6810081e-01   8.4764863e-01   1.6065110e+00   2.9808527e-01
   2.9808527e-01   7.8550574e-01   1.1420495e+00  -9.2348909e-01   2.6810081e-01   8.4764863e-01  -6.2185547e-01
  -6.2185547e-01   2.9808527e-01   7.8550574e-01  -7.0499388e-02  -9.2348909e-01   2.6810081e-01  -1.5220146e-01
  -1.5220146e-01  -6.2185547e-01   2.9808527e-01   1.4789135e-01  -7.0499388e-02  -9.2348909e-01   9.1140369e-02
   9.1140369e-02  -1.5220146e-01  -6.2185547e-01  -5.5709364e-01   1.4789135e-01  -7.0499388e-02  -3.8146973e-01
  -3.8146973e-01   9.1140369e-02  -1.5220146e-01  -3.3670570e-01  -5.5709364e-01   1.4789135e-01  -3.0195772e-01
  -3.0195772e-01  -3.8146973e-01   9.1140369e-02   4.1522746e-01  -3.3670570e-01  -5.5709364e-01   2.5430629e-01
   2.5430629e-01  -3.0195772e-01  -3.8146973e-01   1.5578135e+00   4.1522746e-01  -3.3670570e-01   1.1552876e+00
   1.1552876e+00   2.5430629e-01  -3.0195772e-01  -2.4442989e+00   1.5578135e+00   4.1522746e-01  -1.5648170e+00
  -1.5648170e+00   1.1552876e+00   2.5430629e-01  -1.0981954e+00  -2.4442989e+00   1.5578135e+00  -1.0477618e+00
  -1.0477618e+00  -1.5648170e+00   1.1552876e+00   1.1226479e+00  -1.0981954e+00  -2.4442989e+00   6.6021499e-01
   6.6021499e-01  -1.0477618e+00  -1.5648170e+00   5.8166726e-01   1.1226479e+00  -1.0981954e+00   5.3285150e-01
   5.3285150e-01   6.6021499e-01  -1.0477618e+00  -2.7135430e-01   5.8166726e-01   1.1226479e+00  -1.2047572e-01
  -1.2047572e-01   5.3285150e-01   6.6021499e-01   4.1419131e-01  -2.7135430e-01   5.8166726e-01   2.6928494e-01
   2.6928494e-01  -1.2047572e-01   5.3285150e-01  -9.7781423e-01   4.1419131e-01  -2.7135430e-01  -6.5235206e-01
  -6.5235206e-01   2.6928494e-01  -1.2047572e-01  -1.0214662e+00  -9.7781423e-01   4.1419131e-01  -8.3594997e-01
  -8.3594997e-01  -6.5235206e-01   2.6928494e-01   3.1768798e-01  -1.0214662e+00  -9.7781423e-01   1.0465887e-01
   1.0465887e-01  -8.3594997e-01  -6.5235206e-01   1.5161078e+00   3.1768798e-01  -1.0214662e+00   1.1095790e+00
   1.1095790e+00   1.0465887e-01  -8.3594997e-01   7.4943245e-01   1.5161078e+00   3.1768798e-01   7.0730877e-01
   7.0730877e-01   1.1095790e+00   1.0465887e-01  -5.0770039e-01   7.4943245e-01   1.5161078e+00  -2.6681840e-01
  -2.6681840e-01   7.0730877e-01   1.1095790e+00   8.8529945e-01  -5.0770039e-01   7.4943245e-01   5.7997050e-01
   5.7997050e-01  -2.6681840e-01   7.0730877e-01  -2.4809355e-01   8.8529945e-01  -5.0770039e-01  -8.0386904e-02
  -8.0386904e-02   5.7997050e-01  -2.6681840e-01  -7.2624900e-01  -2.4809355e-01   8.8529945e-01  -5.3988455e-01
  -5.3988455e-01  -8.0386904e-02   5.7997050e-01  -4.4504030e-01  -7.2624900e-01  -2.4809355e-01  -4.0072910e-01
  -4.0072910e-01  -5.3988455e-01  -8.0386904e-02  -6.1291112e-01  -4.4504030e-01  -7.2624900e-01  -4.9249855e-01
  -4.9249855e-01  -4.0072910e-01  -5.3988455e-01  -2.0914408e-01  -6.1291112e-01  -4.4504030e-01  -2.2167351e-01
  -2.2167351e-01  -4.9249855e-01  -4.0072910e-01   5.6214783e-01  -2.0914408e-01  -6.1291112e-01   3.7285729e-01
   3.7285729e-01  -2.2167351e-01  -4.9249855e-01  -1.0639229e+00   5.6214783e-01  -2.0914408e-01  -6.9709880e-01
  -6.9709880e-01   3.7285729e-01  -2.2167351e-01   3.5158895e-01  -1.0639229e+00   5.6214783e-01   1.3464934e-01
   1.3464934e-01  -6.9709880e-01   3.7285729e-01   1.1329999e+00   3.5158895e-01  -1.0639229e+00   8.4042101e-01
   8.4042101e-01   1.3464934e-01  -6.9709880e-01   1.4999425e-01   1.1329999e+00   3.5158895e-01   2.3683314e-01
   2.3683314e-01   8.4042101e-01   1.3464934e-01   7.0314405e-01   1.4999425e-01   1.1329999e+00   5.2647750e-01
   5.2647750e-01   2.3683314e-01   8.4042101e-01  -5.2411585e-02   7.0314405e-01   1.4999425e-01   4.3381105e-02
   4.3381105e-02   5.2647750e-01   2.3683314e-01   2.0184961e+00  -5.2411585e-02   7.0314405e-01   1.4386970e+00
   1.4386970e+00   4.3381105e-02   5.2647750e-01   9.2415940e-01   2.0184961e+00  -5.2411585e-02   8.8661450e-01
   8.8661450e-01   1.4386970e+00   4.3381105e-02  -1.8141147e+00   9.2415940e-01   2.0184961e+00  -1.1754270e+00
  -1.1754270e+00   8.8661450e-01   1.4386970e+00   3.4973320e-02  -1.8141147e+00   9.2415940e-01  -1.7239409e-01
  -1.7239409e-01  -1.1754270e+00   8.8661450e-01  -1.8078621e+00   3.4973320e-02  -1.8141147e+00  -1.2978185e+00
  -1.2978185e+00  -1.7239409e-01  -1.1754270e+00   1.0281925e+00  -1.8078621e+00   3.4973320e-02   5.2904395e-01
   5.2904395e-01  -1.2978185e+00  -1.7239409e-01   3.9460031e-01   1.0281925e+00  -1.8078621e+00   3.8464499e-01
   3.8464499e-01   5.2904395e-01  -1.2978185e+00   6.3940564e-01   3.9460031e-01   1.0281925e+00   5.0709690e-01
   5.0709690e-01   3.8464499e-01   5.2904395e-01   8.7421289e-01   6.3940564e-01   3.9460031e-01   6.9871431e-01
   6.9871431e-01   5.0709690e-01   3.8464499e-01   1.7524017e+00   8.7421289e-01   6.3940564e-01   1.3530483e+00
   1.3530483e+00   6.9871431e-01   5.0709690e-01  -3.2005083e-01   1.7524017e+00   8.7421289e-01  -2.4264761e-02
  -2.4264761e-02   1.3530483e+00   6.9871431e-01  -1.3741381e-01  -3.2005083e-01   1.7524017e+00  -1.2144315e-01
  -1.2144315e-01  -2.4264761e-02   1.3530483e+00   6.1576963e-01  -1.3741381e-01  -3.2005083e-01   4.2206865e-01
   4.2206865e-01  -1.2144315e-01  -2.4264761e-02   9.7789407e-01   6.1576963e-01  -1.3741381e-01   7.6581310e-01
   7.6581310e-01   4.2206865e-01  -1.2144315e-01  -1.1153477e+00   9.7789407e-01   6.1576963e-01  -6.8091781e-01
  -6.8091781e-01   7.6581310e-01   4.2206865e-01  -5.5002145e-01  -1.1153477e+00   9.7789407e-01  -5.1094843e-01
  -5.1094843e-01  -6.8091781e-01   7.6581310e-01   3.9884853e-02  -5.5002145e-01  -1.1153477e+00  -4.1057965e-02
  -4.1057965e-02  -5.1094843e-01  -6.8091781e-01  -2.4828425e+00   3.9884853e-02  -5.5002145e-01  -1.7705251e+00
  -1.7705251e+00  -4.1057965e-02  -5.1094843e-01   1.1586547e+00  -2.4828425e+00   3.9884853e-02   5.4644014e-01
   5.4644014e-01  -1.7705251e+00  -4.1057965e-02  -1.0262795e+00   1.1586547e+00  -2.4828425e+00  -6.1874221e-01
  -6.1874221e-01   5.4644014e-01  -1.7705251e+00   1.1534870e+00  -1.0262795e+00   1.1586547e+00   7.1418719e-01
   7.1418719e-01  -6.1874221e-01   5.4644014e-01  -7.8645661e-01   1.1534870e+00  -1.0262795e+00  -4.3766024e-01
  -4.3766024e-01   7.1418719e-01  -6.1874221e-01   6.3480859e-01  -7.8645661e-01   1.1534870e+00   3.7181744e-01
   3.7181744e-01  -4.3766024e-01   7.1418719e-01   8.2040976e-01   6.3480859e-01  -7.8645661e-01   6.5157355e-01
   6.5157355e-01   3.7181744e-01  -4.3766024e-01  -1.7602651e-01   8.2040976e-01   6.3480859e-01  -2.8833239e-02
  -2.8833239e-02   6.5157355e-01   3.7181744e-01   5.6247387e-01  -1.7602651e-01   8.2040976e-01   3.8729607e-01
   3.8729607e-01  -2.8833239e-02   6.5157355e-01  -1.2744288e-01   5.6247387e-01  -1.7602651e-01  -2.8396341e-02
  -2.8396341e-02   3.8729607e-01  -2.8833239e-02   5.5417156e-01  -1.2744288e-01   5.6247387e-01   3.8476765e-01
   3.8476765e-01  -2.8396341e-02   3.8729607e-01  -1.0973443e+00   5.5417156e-01  -1.2744288e-01  -7.2082968e-01
  -7.2082968e-01   3.8476765e-01  -2.8396341e-02  -7.3130140e-01  -1.0973443e+00   5.5417156e-01  -6.4144698e-01
  -6.4144698e-01  -7.2082968e-01   3.8476765e-01   1.4047319e+00  -7.3130140e-01  -1.0973443e+00   9.1187128e-01
   9.1187128e-01  -6.4144698e-01  -7.2082968e-01  -6.2021421e-01   1.4047319e+00  -7.3130140e-01  -2.8946614e-01
  -2.8946614e-01   9.1187128e-01  -6.4144698e-01   2.3714877e-01  -6.2021421e-01   1.4047319e+00   1.0879479e-01
   1.0879479e-01  -2.8946614e-01   9.1187128e-01  -1.5868470e+00   2.3714877e-01  -6.2021421e-01  -1.1088597e+00
  -1.1088597e+00   1.0879479e-01  -2.8946614e-01  -4.0148481e-01  -1.5868470e+00   2.3714877e-01  -4.6381683e-01
  -4.6381683e-01  -1.1088597e+00   1.0879479e-01  -7.7069227e-01  -4.0148481e-01  -1.5868470e+00  -6.0601418e-01
  -6.0601418e-01  -4.6381683e-01  -1.1088597e+00  -2.6268051e-01  -7.7069227e-01  -4.0148481e-01  -2.7764708e-01
  -2.7764708e-01  -6.0601418e-01  -4.6381683e-01   9.7648954e-01  -2.6268051e-01  -7.7069227e-01   6.6122289e-01
   6.6122289e-01  -2.7764708e-01  -6.0601418e-01   9.7781504e-01   9.7648954e-01  -2.6268051e-01   8.0535877e-01
   8.0535877e-01   6.6122289e-01  -2.7764708e-01   1.1700211e+00   9.7781504e-01   9.7648954e-01   9.5148403e-01
   9.5148403e-01   8.0535877e-01   6.6122289e-01   1.5931086e-01   1.1700211e+00   9.7781504e-01   2.5278568e-01
   2.5278568e-01   9.5148403e-01   8.0535877e-01   4.9952085e-01   1.5931086e-01   1.1700211e+00   3.8282050e-01
   3.8282050e-01   2.5278568e-01   9.5148403e-01  -1.0553751e+00   4.9952085e-01   1.5931086e-01  -6.9480633e-01
  -6.9480633e-01   3.8282050e-01   2.5278568e-01  -4.5074320e-01  -1.0553751e+00   4.9952085e-01  -4.3689208e-01
  -4.3689208e-01  -6.9480633e-01   3.8282050e-01   1.2703782e+00  -4.5074320e-01  -1.0553751e+00   8.4796651e-01
   8.4796651e-01  -4.3689208e-01  -6.9480633e-01   8.9869360e-01   1.2703782e+00  -4.5074320e-01   7.8065604e-01
   7.8065604e-01   8.4796651e-01  -4.3689208e-01   4.3870510e-01   8.9869360e-01   1.2703782e+00   4.2298167e-01
   4.2298167e-01   7.8065604e-01   8.4796651e-01  -1.2473443e+00   4.3870510e-01   8.9869360e-01  -8.3336013e-01
  -8.3336013e-01   4.2298167e-01   7.8065604e-01   3.2466692e-01  -1.2473443e+00   4.3870510e-01   9.4325432e-02
   9.4325432e-02  -8.3336013e-01   4.2298167e-01   3.9007041e-01   3.2466692e-01  -1.2473443e+00   3.0620840e-01
   3.0620840e-01   9.4325432e-02  -8.3336013e-01  -4.0513832e-01   3.9007041e-01   3.2466692e-01  -2.4312176e-01
  -2.4312176e-01   3.0620840e-01   9.4325432e-02   2.9231488e-01  -4.0513832e-01   3.9007041e-01   1.6563709e-01
   1.6563709e-01  -2.4312176e-01   3.0620840e-01   2.5659102e+00   2.9231488e-01  -4.0513832e-01   1.8602669e+00
   1.8602669e+00   1.6563709e-01  -2.4312176e-01  -4.5781564e-01   2.5659102e+00   2.9231488e-01  -3.5255126e-02
  -3.5255126e-02   1.8602669e+00   1.6563709e-01  -1.6108270e+00  -4.5781564e-01   2.5659102e+00  -1.1823208e+00
  -1.1823208e+00  -3.5255126e-02   1.8602669e+00  -2.6695238e+00  -1.6108270e+00  -4.5781564e-01  -2.0878336e+00
  -2.0878336e+00  -1.1823208e+00  -3.5255126e-02  -7.5969665e-01  -2.6695238e+00  -1.6108270e+00  -8.5430328e-01
  -8.5430328e-01  -2.0878336e+00  -1.1823208e+00  -6.7472086e-01  -7.5969665e-01  -2.6695238e+00  -5.8624426e-01
  -5.8624426e-01  -8.5430328e-01  -2.0878336e+00  -1.1716872e+00  -6.7472086e-01  -7.5969665e-01  -9.1806686e-01
  -9.1806686e-01  -5.8624426e-01  -8.5430328e-01   2.0329300e+00  -1.1716872e+00  -6.7472086e-01   1.3127021e+00
   1.3127021e+00  -9.1806686e-01  -5.8624426e-01   9.6848105e-01   2.0329300e+00  -1.1716872e+00   9.1146818e-01
   9.1146818e-01   1.3127021e+00  -9.1806686e-01   6.7029200e-01   9.6848105e-01   2.0329300e+00   6.0112635e-01
   6.0112635e-01   9.1146818e-01   1.3127021e+00   4.2014604e-01   6.7029200e-01   9.6848105e-01   3.8276648e-01
   3.8276648e-01   6.0112635e-01   9.1146818e-01  -2.8727513e+00   4.2014604e-01   6.7029200e-01  -1.9963740e+00
  -1.9963740e+00   3.8276648e-01   6.0112635e-01   1.6858741e+00  -2.8727513e+00   4.2014604e-01   8.8163169e-01
   8.8163169e-01  -1.9963740e+00   3.8276648e-01   2.7924554e-02   1.6858741e+00  -2.8727513e+00   1.8998053e-01
   1.8998053e-01   8.8163169e-01  -1.9963740e+00  -9.0203058e-01   2.7924554e-02   1.6858741e+00  -6.2935935e-01
  -6.2935935e-01   1.8998053e-01   8.8163169e-01  -2.0532575e+00  -9.0203058e-01   2.7924554e-02  -1.5653329e+00
  -1.5653329e+00  -6.2935935e-01   1.8998053e-01   8.9086298e-02  -2.0532575e+00  -9.0203058e-01  -1.7430896e-01
  -1.7430896e-01  -1.5653329e+00  -6.2935935e-01   2.0870991e+00   8.9086298e-02  -2.0532575e+00   1.4837974e+00
   1.4837974e+00  -1.7430896e-01  -1.5653329e+00   3.6511846e-01   2.0870991e+00   8.9086298e-02   4.9562252e-01
   4.9562252e-01   1.4837974e+00  -1.7430896e-01   8.4610553e-01   3.6511846e-01   2.0870991e+00   6.5929721e-01
   6.5929721e-01   4.9562252e-01   1.4837974e+00  -1.8453766e-01   8.4610553e-01   3.6511846e-01  -3.2874352e-02
  -3.2874352e-02   6.5929721e-01   4.9562252e-01   1.0307144e+00  -1.8453766e-01   8.4610553e-01   7.2040899e-01
   7.2040899e-01  -3.2874352e-02   6.5929721e-01  -1.5276227e+00   1.0307144e+00  -1.8453766e-01  -9.7425792e-01
  -9.7425792e-01   7.2040899e-01  -3.2874352e-02   9.6493896e-01  -1.5276227e+00   1.0307144e+00   5.2312598e-01
   5.2312598e-01  -9.7425792e-01   7.2040899e-01   5.2616250e-01   9.6493896e-01  -1.5276227e+00   4.7369776e-01
   4.7369776e-01   5.2312598e-01  -9.7425792e-01  -1.8445412e-01   5.2616250e-01   9.6493896e-01  -6.5973569e-02
  -6.5973569e-02   4.7369776e-01   5.2312598e-01   1.9878283e-01  -1.8445412e-01   5.2616250e-01   1.2500111e-01
   1.2500111e-01  -6.5973569e-02   4.7369776e-01   1.5904268e+00   1.9878283e-01  -1.8445412e-01   1.1556154e+00
   1.1556154e+00   1.2500111e-01  -6.5973569e-02   3.2191640e-02   1.5904268e+00   1.9878283e-01   2.0364195e-01
   2.0364195e-01   1.1556154e+00   1.2500111e-01   8.8916367e-01   3.2191640e-02   1.5904268e+00   6.4903658e-01
   6.4903658e-01   2.0364195e-01   1.1556154e+00  -1.2991525e+00   8.8916367e-01   3.2191640e-02  -8.2548279e-01
  -8.2548279e-01   6.4903658e-01   2.0364195e-01   1.1825731e+00  -1.2991525e+00   8.8916367e-01   7.0319993e-01
   7.0319993e-01  -8.2548279e-01   6.4903658e-01   1.8174717e+00   1.1825731e+00  -1.2991525e+00   1.4207595e+00
   1.4207595e+00   7.0319993e-01  -8.2548279e-01  -5.8430213e-01   1.8174717e+00   1.1825731e+00  -2.0391939e-01
  -2.0391939e-01   1.4207595e+00   7.0319993e-01  -1.0106738e+00  -5.8430213e-01   1.8174717e+00  -7.7350817e-01
  -7.7350817e-01  -2.0391939e-01   1.4207595e+00  -9.6049831e-01  -1.0106738e+00  -5.8430213e-01  -8.0242910e-01
  -8.0242910e-01  -7.7350817e-01  -2.0391939e-01   6.9115958e-01  -9.6049831e-01  -1.0106738e+00   3.7732993e-01
   3.7732993e-01  -8.0242910e-01  -7.7350817e-01  -7.5861821e-01   6.9115958e-01  -9.6049831e-01  -4.7023853e-01
  -4.7023853e-01   3.7732993e-01  -8.0242910e-01  -9.6971733e-02  -7.5861821e-01   6.9115958e-01  -1.5020775e-01
  -1.5020775e-01  -4.7023853e-01   3.7732993e-01  -1.4069490e+00  -9.6971733e-02  -7.5861821e-01  -1.0194690e+00
  -1.0194690e+00  -1.5020775e-01  -4.7023853e-01   1.0308125e+00  -1.4069490e+00  -9.6971733e-02   5.7557363e-01
   5.7557363e-01  -1.0194690e+00  -1.5020775e-01  -7.5987440e-01   1.0308125e+00  -1.4069490e+00  -4.3564392e-01
  -4.3564392e-01   5.7557363e-01  -1.0194690e+00   8.7412723e-01  -7.5987440e-01   1.0308125e+00   5.4447820e-01
   5.4447820e-01  -4.3564392e-01   5.7557363e-01   7.6112700e-01   8.7412723e-01  -7.5987440e-01   6.3641680e-01
   6.3641680e-01   5.4447820e-01  -4.3564392e-01  -1.6592345e-01   7.6112700e-01   8.7412723e-01  -2.6621534e-02
  -2.6621534e-02   6.3641680e-01   5.4447820e-01   3.0090744e-01  -1.6592345e-01   7.6112700e-01   2.0155653e-01
   2.0155653e-01  -2.6621534e-02   6.3641680e-01  -3.2246733e-01   3.0090744e-01  -1.6592345e-01  -1.9693036e-01
  -1.9693036e-01   2.0155653e-01  -2.6621534e-02  -3.6841128e-01  -3.2246733e-01   3.0090744e-01  -2.9704715e-01
  -2.9704715e-01  -1.9693036e-01   2.0155653e-01   1.1478953e+00  -3.6841128e-01  -3.2246733e-01   7.7497382e-01
   7.7497382e-01  -2.9704715e-01  -1.9693036e-01   4.1430260e-02   1.1478953e+00  -3.6841128e-01   1.5628638e-01
   1.5628638e-01   7.7497382e-01  -2.9704715e-01  -1.0980497e+00   4.1430260e-02   1.1478953e+00  -7.7052219e-01
  -7.7052219e-01   1.5628638e-01   7.7497382e-01   1.5667237e+00  -1.0980497e+00   4.1430260e-02   9.9426873e-01
   9.9426873e-01  -7.7052219e-01   1.5628638e-01  -1.0484234e+00   1.5667237e+00  -1.0980497e+00  -5.7875559e-01
  -5.7875559e-01   9.9426873e-01  -7.7052219e-01   4.2272368e-01  -1.0484234e+00   1.5667237e+00   1.9388206e-01
   1.9388206e-01  -5.7875559e-01   9.9426873e-01  -8.4441438e-01   4.2272368e-01  -1.0484234e+00  -5.6138856e-01
  -5.6138856e-01   1.9388206e-01  -5.7875559e-01  -3.1162976e-01  -8.4441438e-01   4.2272368e-01  -3.1485997e-01
  -3.1485997e-01  -5.6138856e-01   1.9388206e-01   3.9781048e-01  -3.1162976e-01  -8.4441438e-01   2.4277738e-01
   2.4277738e-01  -3.1485997e-01  -5.6138856e-01   1.0497860e+00   3.9781048e-01  -3.1162976e-01   7.9107411e-01
   7.9107411e-01   2.4277738e-01  -3.1485997e-01  -3.4079556e-01   1.0497860e+00   3.9781048e-01  -1.2200350e-01
  -1.2200350e-01   7.9107411e-01   2.4277738e-01   3.3629700e-01  -3.4079556e-01   1.0497860e+00   2.0894050e-01
   2.0894050e-01  -1.2200350e-01   7.9107411e-01  -2.2136078e-01   3.3629700e-01  -3.4079556e-01  -1.2196214e-01
  -1.2196214e-01   2.0894050e-01  -1.2200350e-01   1.6649494e-02  -2.2136078e-01   3.3629700e-01  -1.0831011e-02
  -1.0831011e-02  -1.2196214e-01   2.0894050e-01  -1.1923612e+00   1.6649494e-02  -2.2136078e-01  -8.4995429e-01
  -8.4995429e-01  -1.0831011e-02  -1.2196214e-01  -1.3164630e-01  -1.1923612e+00   1.6649494e-02  -2.2830523e-01
  -2.2830523e-01  -8.4995429e-01  -1.0831011e-02   1.4875243e+00  -1.3164630e-01  -1.1923612e+00   1.0376742e+00
   1.0376742e+00  -2.2830523e-01  -8.4995429e-01  -8.3682123e-01   1.4875243e+00  -1.3164630e-01  -4.3043879e-01
  -4.3043879e-01   1.0376742e+00  -2.2830523e-01  -1.3009819e+00  -8.3682123e-01   1.4875243e+00  -1.0118270e+00
  -1.0118270e+00  -4.3043879e-01   1.0376742e+00   1.5741319e+00  -1.3009819e+00  -8.3682123e-01   9.7061848e-01
   9.7061848e-01  -1.0118270e+00  -4.3043879e-01   1.1660400e+00   1.5741319e+00  -1.3009819e+00   9.9969399e-01
   9.9969399e-01   9.7061848e-01  -1.0118270e+00   7.8642969e-01   1.1660400e+00   1.5741319e+00   7.0295695e-01
   7.0295695e-01   9.9969399e-01   9.7061848e-01  -1.4616388e+00   7.8642969e-01   1.1660400e+00  -9.4500539e-01
  -9.4500539e-01   7.0295695e-01   9.9969399e-01   1.5544659e+00  -1.4616388e+00   7.8642969e-01   9.4980009e-01
   9.4980009e-01  -9.4500539e-01   7.0295695e-01  -5.9753538e-01   1.5544659e+00  -1.4616388e+00  -2.6085104e-01
  -2.6085104e-01   9.4980009e-01  -9.4500539e-01  -1.2105679e+00  -5.9753538e-01   1.5544659e+00  -9.2034505e-01
  -9.2034505e-01  -2.6085104e-01   9.4980009e-01  -7.0266880e-01  -1.2105679e+00  -5.9753538e-01  -6.4131209e-01
  -6.4131209e-01  -9.2034505e-01  -2.6085104e-01   3.5642939e-01  -7.0266880e-01  -1.2105679e+00   1.6626010e-01
   1.6626010e-01  -6.4131209e-01  -9.2034505e-01   6.5263567e-01   3.5642939e-01  -7.0266880e-01   5.0026283e-01
   5.0026283e-01   1.6626010e-01  -6.4131209e-01   2.1567116e-01   6.5263567e-01   3.5642939e-01   2.2964571e-01
   2.2964571e-01   5.0026283e-01   1.6626010e-01  -2.6389619e-01   2.1567116e-01   6.5263567e-01  -1.5918096e-01
  -1.5918096e-01   2.2964571e-01   5.0026283e-01   1.8024402e+00  -2.6389619e-01   2.1567116e-01   1.2575011e+00
   1.2575011e+00  -1.5918096e-01   2.2964571e-01  -6.4298417e-01   1.8024402e+00  -2.6389619e-01  -2.5709282e-01
  -2.5709282e-01   1.2575011e+00  -1.5918096e-01   1.0955505e-01  -6.4298417e-01   1.8024402e+00   1.8212461e-02
   1.8212461e-02  -2.5709282e-01   1.2575011e+00  -7.1903770e-01   1.0955505e-01  -6.4298417e-01  -5.0433555e-01
  -5.0433555e-01   1.8212461e-02  -2.5709282e-01   4.2062757e-01  -7.1903770e-01   1.0955505e-01   2.1947187e-01
